task,seed,step,ep_rew_mean,ep_len_mean,std,value_loss,approx_kl,explained_variance,learning_rate,n_updates
full_chain,seed00,2407904,-14.893388748168945,6.170000076293945,0.01752866990864277,0.049733467400074005,0.04755514860153198,0.9967922568321228,0.0003000000142492354,
full_chain,seed00,2416096,-14.569955825805664,6.610000133514404,0.01778445765376091,0.0722234696149826,0.05350026488304138,0.9957155585289001,0.0003000000142492354,
full_chain,seed00,2424288,-14.514532089233398,6.610000133514404,0.017911329865455627,0.047795094549655914,0.03090914711356163,0.9969769716262817,0.0003000000142492354,
full_chain,seed00,2432480,-14.7510404586792,6.389999866485596,0.017857007682323456,0.04438861459493637,0.04129067808389664,0.9961278438568115,0.0003000000142492354,
full_chain,seed00,2440672,-14.69867992401123,6.389999866485596,0.017818758264183998,0.03855295479297638,0.03543659672141075,0.9974942207336426,0.0003000000142492354,
full_chain,seed00,2448864,-14.167691230773926,7.050000190734863,0.01792130433022976,0.09317231923341751,0.03737340867519379,0.9949537515640259,0.0003000000142492354,
full_chain,seed00,2457056,-14.15827751159668,7.050000190734863,0.017975082620978355,0.053292859345674515,0.027839750051498413,0.9965894818305969,0.0003000000142492354,
full_chain,seed00,2465248,-14.308239936828613,6.829999923706055,0.017937779426574707,0.036558251827955246,0.03138430044054985,0.9969918727874756,0.0003000000142492354,
full_chain,seed00,2473440,-15.041143417358398,5.949999809265137,0.018091468140482903,0.07740674912929535,0.039060741662979126,0.9953502416610718,0.0003000000142492354,
full_chain,seed00,2481632,-13.99483585357666,7.269999980926514,0.01822943612933159,0.07379399240016937,0.046848900616168976,0.994235634803772,0.0003000000142492354,
full_chain,seed00,2489824,-14.15622615814209,7.050000190734863,0.01832008920609951,0.03875674679875374,0.035356901586055756,0.9972881078720093,0.0003000000142492354,
full_chain,seed00,2498016,-14.312460899353027,6.829999923706055,0.018233343958854675,0.04763666167855263,0.032133616507053375,0.9963886141777039,0.0003000000142492354,
full_chain,seed00,2506208,-15.33359146118164,5.619999885559082,0.01829170621931553,0.02571338228881359,0.029914293438196182,0.998251736164093,0.0003000000142492354,
full_chain,seed00,2514400,-14.130874633789062,7.050000190734863,0.018537405878305435,0.08326864242553711,0.02936268039047718,0.9940528869628906,0.0003000000142492354,
full_chain,seed00,2522592,-14.815282821655273,6.28000020980835,0.018970448523759842,0.0632760152220726,0.03338481858372688,0.9948864579200745,0.0003000000142492354,
full_chain,seed00,2530784,-14.698223114013672,6.389999866485596,0.01934545673429966,0.08954866230487823,0.04691224545240402,0.9914251565933228,0.0003000000142492354,
full_chain,seed00,2538976,-14.583085060119629,6.489999771118164,0.01924370974302292,0.045564014464616776,0.03294069319963455,0.9960712790489197,0.0003000000142492354,
full_chain,seed00,2547168,-13.9791259765625,7.269999980926514,0.01939121074974537,0.08462661504745483,0.03588119149208069,0.9960659146308899,0.0003000000142492354,
full_chain,seed00,2555360,-14.117175102233887,7.159999847412109,0.019382137805223465,0.055979106575250626,0.04870180785655975,0.9892253279685974,0.0003000000142492354,
full_chain,seed00,2563552,-14.577527046203613,6.5,0.019573185592889786,0.05354282259941101,0.027513038367033005,0.9974164962768555,0.0003000000142492354,
full_chain,seed00,2571744,-14.561420440673828,6.5,0.020014241337776184,0.059044308960437775,0.03307517245411873,0.9875776171684265,0.0003000000142492354,
full_chain,seed00,2579936,-14.289734840393066,6.940000057220459,0.02019372209906578,0.05622048303484917,0.03138921409845352,0.996512770652771,0.0003000000142492354,
full_chain,seed00,2588128,-14.918864250183105,6.059999942779541,0.020124580711126328,0.023574886843562126,0.03186067193746567,0.9977021217346191,0.0003000000142492354,
full_chain,seed00,2596320,-14.543805122375488,6.610000133514404,0.02017495036125183,0.03754527494311333,0.03260686621069908,0.9979630708694458,0.0003000000142492354,
full_chain,seed00,2604512,-15.062143325805664,5.949999809265137,0.02000156044960022,0.021418293938040733,0.029701538383960724,0.9985880255699158,0.0003000000142492354,
full_chain,seed00,2612704,-14.173479080200195,7.050000190734863,0.01984686590731144,0.042083702981472015,0.03211626410484314,0.9979217648506165,0.0003000000142492354,
full_chain,seed00,2620896,-13.931145668029785,7.380000114440918,0.02009015716612339,0.034723903983831406,0.03600504994392395,0.9950737357139587,0.0003000000142492354,
full_chain,seed00,2629088,-15.617283821105957,5.289999961853027,0.020019765943288803,0.0569147914648056,0.0305493026971817,0.9945619702339172,0.0003000000142492354,
full_chain,seed00,2637280,-14.556450843811035,6.5,0.019955502822995186,0.036891333758831024,0.03333831578493118,0.9962915182113647,0.0003000000142492354,
full_chain,seed00,2645472,-14.45634937286377,6.71999979019165,0.02005334198474884,0.05348888039588928,0.02893790230154991,0.995934247970581,0.0003000000142492354,
full_chain,seed00,2653664,-14.504907608032227,6.610000133514404,0.020089101046323776,0.027535749599337578,0.03551006317138672,0.9981882572174072,0.0003000000142492354,
full_chain,seed00,2661856,-14.26474666595459,6.940000057220459,0.02033429779112339,0.07015998661518097,0.02754233591258526,0.9964540600776672,0.0003000000142492354,
full_chain,seed00,2670048,-15.109004974365234,5.840000152587891,0.02044457010924816,0.06081056594848633,0.03376247361302376,0.9945064187049866,0.0003000000142492354,
full_chain,seed00,2678240,-14.361486434936523,6.829999923706055,0.020547816529870033,0.06491560488939285,0.04012446850538254,0.9852094650268555,0.0003000000142492354,
full_chain,seed00,2686432,-13.97608470916748,7.269999980926514,0.02047565206885338,0.03255356475710869,0.026077741757035255,0.9944735765457153,0.0003000000142492354,
full_chain,seed00,2694624,-14.418146133422852,6.71999979019165,0.0205993615090847,0.04841546341776848,0.035723574459552765,0.996992826461792,0.0003000000142492354,
full_chain,seed00,2702816,-15.135411262512207,5.840000152587891,0.020304393023252487,0.05614188313484192,0.03082946687936783,0.996688187122345,0.0003000000142492354,
full_chain,seed00,2711008,-14.707566261291504,6.389999866485596,0.020224327221512794,0.037858717143535614,0.025995196774601936,0.9951936602592468,0.0003000000142492354,
full_chain,seed00,2719200,-13.692663192749023,7.599999904632568,0.020282916724681854,0.030599381774663925,0.026928693056106567,0.9977190494537354,0.0003000000142492354,
full_chain,seed00,2727392,-15.739811897277832,5.070000171661377,0.020271815359592438,0.037051811814308167,0.03146729618310928,0.99817955493927,0.0003000000142492354,
full_chain,seed00,2735584,-14.534977912902832,6.599999904632568,0.02022692561149597,0.04738058149814606,0.023939859122037888,0.9969063997268677,0.0003000000142492354,
full_chain,seed00,2743776,-14.41871166229248,6.71999979019165,0.020347358658909798,0.06367667764425278,0.04000609368085861,0.9975859522819519,0.0003000000142492354,
full_chain,seed00,2751968,-14.351802825927734,6.829999923706055,0.020511403679847717,0.08289538323879242,0.03583696484565735,0.9955402612686157,0.0003000000142492354,
full_chain,seed00,2760160,-13.969578742980957,7.269999980926514,0.020396962761878967,0.06800813972949982,0.0284865889698267,0.995490550994873,0.0003000000142492354,
full_chain,seed00,2768352,-13.503425598144531,7.820000171661377,0.020386163145303726,0.05523648485541344,0.04381997138261795,0.9965478181838989,0.0003000000142492354,
full_chain,seed00,2776544,-13.906455039978027,7.380000114440918,0.020634781569242477,0.07697448879480362,0.036545850336551666,0.9926080107688904,0.0003000000142492354,
full_chain,seed00,2784736,-15.049238204956055,5.949999809265137,0.020491374656558037,0.04948744550347328,0.03163065016269684,0.9963182806968689,0.0003000000142492354,
full_chain,seed00,2792928,-14.963114738464355,6.059999942779541,0.0207909494638443,0.038830459117889404,0.042633071541786194,0.9969491362571716,0.0003000000142492354,
full_chain,seed00,2801120,-15.574793815612793,5.400000095367432,0.02097436413168907,0.0453709252178669,0.03498267009854317,0.9976971745491028,0.0003000000142492354,
full_chain,seed00,2809312,-14.941877365112305,6.059999942779541,0.0213770791888237,0.0531558096408844,0.03466368466615677,0.9964290857315063,0.0003000000142492354,
full_chain,seed00,2817504,-14.284761428833008,6.940000057220459,0.02171098068356514,0.059530019760131836,0.025889042764902115,0.9933539628982544,0.0003000000142492354,
full_chain,seed00,2825696,-14.407655715942383,6.71999979019165,0.0216839499771595,0.05155288428068161,0.02317638136446476,0.9936307668685913,0.0003000000142492354,
full_chain,seed00,2833888,-14.616291046142578,6.5,0.021725788712501526,0.028881974518299103,0.025969648733735085,0.9984890818595886,0.0003000000142492354,
full_chain,seed00,2842080,-14.443379402160645,6.71999979019165,0.02185967192053795,0.06273593008518219,0.022959843277931213,0.9945214986801147,0.0003000000142492354,
full_chain,seed00,2850272,-15.037984848022461,5.949999809265137,0.021800890564918518,0.06045473739504814,0.027959931641817093,0.995281994342804,0.0003000000142492354,
full_chain,seed00,2858464,-14.964527130126953,6.059999942779541,0.02180199697613716,0.06650383025407791,0.027388539165258408,0.9849891066551208,0.0003000000142492354,
full_chain,seed00,2866656,-15.282514572143555,5.610000133514404,0.021953150629997253,0.019169315695762634,0.03298699110746384,0.9988082051277161,0.0003000000142492354,
full_chain,seed00,2874848,-14.569997787475586,6.5,0.021731548011302948,0.07506530731916428,0.04014080762863159,0.9965143203735352,0.0003000000142492354,
full_chain,seed00,2883040,-15.15039348602295,5.840000152587891,0.021769165992736816,0.05502817779779434,0.03199281543493271,0.9930261373519897,0.0003000000142492354,
full_chain,seed00,2891232,-14.235884666442871,6.940000057220459,0.021971194073557854,0.027409479022026062,0.03147711604833603,0.9979074597358704,0.0003000000142492354,
full_chain,seed00,2899424,-15.308096885681152,5.619999885559082,0.022001586854457855,0.06388819962739944,0.0340442880988121,0.9976640939712524,0.0003000000142492354,
full_chain,seed00,2907616,-14.174928665161133,7.039999961853027,0.02215096540749073,0.0226006917655468,0.02664138376712799,0.9965741634368896,0.0003000000142492354,
full_chain,seed00,2915808,-14.691400527954102,6.389999866485596,0.02195349521934986,0.04280787706375122,0.03262338787317276,0.9973375201225281,0.0003000000142492354,
full_chain,seed00,2924000,-15.072659492492676,5.949999809265137,0.02188807539641857,0.034697361290454865,0.035266950726509094,0.9970275163650513,0.0003000000142492354,
full_chain,seed00,2932192,-14.811003684997559,6.28000020980835,0.022129271179437637,0.03701137751340866,0.03432433307170868,0.9963169097900391,0.0003000000142492354,
full_chain,seed00,2940384,-13.526620864868164,7.820000171661377,0.022331982851028442,0.0481133908033371,0.03589809313416481,0.9949176907539368,0.0003000000142492354,
full_chain,seed00,2948576,-14.314087867736816,6.829999923706055,0.022518184036016464,0.03322272002696991,0.030546393245458603,0.9974084496498108,0.0003000000142492354,
full_chain,seed00,2956768,-14.986991882324219,6.059999942779541,0.022559940814971924,0.05213705822825432,0.02600967511534691,0.9967769980430603,0.0003000000142492354,
full_chain,seed00,2964960,-14.679506301879883,6.389999866485596,0.022494446486234665,0.014614591374993324,0.029825016856193542,0.9988070726394653,0.0003000000142492354,
full_chain,seed00,2973152,-14.361377716064453,6.829999923706055,0.022589650005102158,0.05124880373477936,0.02935684099793434,0.9973238706588745,0.0003000000142492354,
full_chain,seed00,2981344,-14.518917083740234,6.610000133514404,0.022363699972629547,0.04425765573978424,0.030969318002462387,0.9975374937057495,0.0003000000142492354,
full_chain,seed00,2989536,-14.119174003601074,7.050000190734863,0.02233736217021942,0.028077049180865288,0.024946676567196846,0.9967854022979736,0.0003000000142492354,
full_chain,seed00,2997728,-14.49898624420166,6.610000133514404,0.022368120029568672,0.04226289689540863,0.03445135056972504,0.9943999648094177,0.0003000000142492354,
full_chain,seed00,3005920,-14.657273292541504,6.389999866485596,0.022697370499372482,0.06605146080255508,0.034789539873600006,0.9948466420173645,0.0003000000142492354,
full_chain,seed00,3014112,-14.628315925598145,6.5,0.022603251039981842,0.07031369209289551,0.024554423987865448,0.997071385383606,0.0003000000142492354,
full_chain,seed00,3022304,-14.249917984008789,6.940000057220459,0.022928208112716675,0.043772585690021515,0.03176747262477875,0.988498330116272,0.0003000000142492354,
full_chain,seed00,3030496,-13.802898406982422,7.489999771118164,0.023090574890375137,0.05819839611649513,0.03285624086856842,0.9956465363502502,0.0003000000142492354,
full_chain,seed00,3038688,-15.48477554321289,5.400000095367432,0.023064518347382545,0.04559902474284172,0.039785392582416534,0.9968183636665344,0.0003000000142492354,
full_chain,seed00,3046880,-14.110105514526367,7.050000190734863,0.02293715998530388,0.0325765497982502,0.024158593267202377,0.9964079856872559,0.0003000000142492354,
full_chain,seed00,3055072,-15.147586822509766,5.730000019073486,0.022723373025655746,0.035927221179008484,0.022340714931488037,0.9948855042457581,0.0003000000142492354,
full_chain,seed00,3063264,-14.155393600463867,7.050000190734863,0.02309376746416092,0.05940006300806999,0.027153071016073227,0.9936243295669556,0.0003000000142492354,
full_chain,seed00,3071456,-13.68606185913086,7.599999904632568,0.023181982338428497,0.03768746927380562,0.02265901304781437,0.9923441410064697,0.0003000000142492354,
full_chain,seed00,3079648,-14.873161315917969,6.170000076293945,0.02312391623854637,0.06944439560174942,0.040864475071430206,0.9940409660339355,0.0003000000142492354,
full_chain,seed00,3087840,-15.294435501098633,5.619999885559082,0.023071523755788803,0.040532950311899185,0.03349996730685234,0.9958347082138062,0.0003000000142492354,
full_chain,seed00,3096032,-14.746377944946289,6.28000020980835,0.023158200085163116,0.0396818108856678,0.03134280443191528,0.9903683662414551,0.0003000000142492354,
full_chain,seed00,3104224,-15.255438804626465,5.619999885559082,0.023157663643360138,0.02502742037177086,0.02865687385201454,0.9986605644226074,0.0003000000142492354,
full_chain,seed00,3112416,-14.26598834991455,6.829999923706055,0.02327185496687889,0.05551876127719879,0.028910605236887932,0.9973883032798767,0.0003000000142492354,
full_chain,seed00,3120608,-14.422019958496094,6.71999979019165,0.023575836792588234,0.0448213666677475,0.02675587311387062,0.9975811243057251,0.0003000000142492354,
full_chain,seed00,3128800,-14.835210800170898,6.170000076293945,0.023596327751874924,0.022367224097251892,0.025046005845069885,0.9974899291992188,0.0003000000142492354,
full_chain,seed00,3136992,-14.655420303344727,6.389999866485596,0.023412637412548065,0.058703139424324036,0.029833411797881126,0.9968720078468323,0.0003000000142492354,
full_chain,seed00,3145184,-14.870524406433105,6.170000076293945,0.02334791049361229,0.011881111189723015,0.025360042229294777,0.9993861317634583,0.0003000000142492354,
full_chain,seed00,3153376,-14.358285903930664,6.71999979019165,0.02325073443353176,0.09781025350093842,0.03898148983716965,0.9949975609779358,0.0003000000142492354,
full_chain,seed00,3161568,-14.379060745239258,6.71999979019165,0.023179270327091217,0.044044360518455505,0.033039435744285583,0.9965635538101196,0.0003000000142492354,
full_chain,seed00,3169760,-14.358943939208984,6.829999923706055,0.0230393148958683,0.04567866399884224,0.03819166123867035,0.9962030649185181,0.0003000000142492354,
full_chain,seed00,3177952,-14.148444175720215,7.050000190734863,0.023417167365550995,0.0557982362806797,0.030010651797056198,0.9978294372558594,0.0003000000142492354,
full_chain,seed00,3186144,-15.249327659606934,5.619999885559082,0.023624155670404434,0.02942613698542118,0.03444436937570572,0.9983550906181335,0.0003000000142492354,
full_chain,seed00,3194336,-14.942544937133789,6.059999942779541,0.023779764771461487,0.028104394674301147,0.03512148931622505,0.9981143474578857,0.0003000000142492354,
full_chain,seed00,3202528,-14.253253936767578,6.940000057220459,0.023950958624482155,0.03362074866890907,0.03136678785085678,0.9986118674278259,0.0003000000142492354,
full_chain,seed00,3210720,-14.236796379089355,6.929999828338623,0.023853294551372528,0.05166183039546013,0.029489576816558838,0.9926973581314087,0.0003000000142492354,
full_chain,seed00,3218912,-15.022623062133789,5.949999809265137,0.02411896362900734,0.07058513909578323,0.031098006293177605,0.9914748072624207,0.0003000000142492354,
full_chain,seed00,3227104,-14.806913375854492,6.269999980926514,0.02423742040991783,0.06942210346460342,0.027581114321947098,0.9907367825508118,0.0003000000142492354,
full_chain,seed00,3235296,-15.334151268005371,5.619999885559082,0.024656038731336594,0.03526345267891884,0.028968840837478638,0.9985039830207825,0.0003000000142492354,
full_chain,seed00,3243488,-14.522109031677246,6.610000133514404,0.024975214153528214,0.03617057576775551,0.03402969241142273,0.9978495240211487,0.0003000000142492354,
full_chain,seed00,3251680,-14.036580085754395,7.269999980926514,0.02508094720542431,0.04745745286345482,0.033248480409383774,0.9915552735328674,0.0003000000142492354,
full_chain,seed00,3259872,-14.341196060180664,6.829999923706055,0.025493815541267395,0.04750414565205574,0.03444620221853256,0.9958984851837158,0.0003000000142492354,
full_chain,seed00,3268064,-14.507155418395996,6.610000133514404,0.02558184042572975,0.052260350435972214,0.027798937633633614,0.9978031516075134,0.0003000000142492354,
full_chain,seed00,3276256,-14.451611518859863,6.610000133514404,0.025942649692296982,0.039229508489370346,0.024689994752407074,0.9959892630577087,0.0003000000142492354,
full_chain,seed00,3284448,-14.334275245666504,6.829999923706055,0.026171870529651642,0.054182250052690506,0.020122205838561058,0.9968118667602539,0.0003000000142492354,
full_chain,seed00,3292640,-15.035112380981445,5.949999809265137,0.026684779673814774,0.025375064462423325,0.028052672743797302,0.9983231425285339,0.0003000000142492354,
full_chain,seed00,3300832,-14.017335891723633,7.159999847412109,0.026823531836271286,0.03003367781639099,0.02753654681146145,0.9983304142951965,0.0003000000142492354,
full_chain,seed00,3309024,-14.650754928588867,6.380000114440918,0.02687378227710724,0.05897251516580582,0.02972359210252762,0.9954256415367126,0.0003000000142492354,
full_chain,seed00,3317216,-14.393453598022461,6.71999979019165,0.026877833530306816,0.058772891759872437,0.028633899986743927,0.9963475465774536,0.0003000000142492354,
full_chain,seed00,3325408,-14.192671775817871,6.929999828338623,0.026748578995466232,0.030824873596429825,0.025879453867673874,0.9988458156585693,0.0003000000142492354,
full_chain,seed00,3333600,-15.073590278625488,5.840000152587891,0.026592377573251724,0.04204867035150528,0.03624177724123001,0.99685138463974,0.0003000000142492354,
full_chain,seed00,3341792,-14.037178993225098,7.159999847412109,0.027226068079471588,0.04427223652601242,0.031605616211891174,0.9976462721824646,0.0003000000142492354,
full_chain,seed00,3349984,-14.46664047241211,6.610000133514404,0.02720550075173378,0.032842885702848434,0.030779046937823296,0.9972051382064819,0.0003000000142492354,
full_chain,seed00,3358176,-14.410280227661133,6.710000038146973,0.027096759527921677,0.05540658161044121,0.032061200588941574,0.9940857291221619,0.0003000000142492354,
full_chain,seed00,3366368,-14.03972339630127,7.159999847412109,0.027061859145760536,0.028229109942913055,0.04019312560558319,0.9951825141906738,0.0003000000142492354,
full_chain,seed00,3374560,-14.529415130615234,6.599999904632568,0.027007192373275757,0.055721793323755264,0.03897305205464363,0.9889951348304749,0.0003000000142492354,
full_chain,seed00,3382752,-14.623046875,6.389999866485596,0.02730199508368969,0.08706541359424591,0.035566192120313644,0.9945558309555054,0.0003000000142492354,
full_chain,seed00,3390944,-13.486318588256836,7.820000171661377,0.02724630944430828,0.02554691582918167,0.02915169671177864,0.9982686042785645,0.0003000000142492354,
full_chain,seed00,3399136,-14.584616661071777,6.5,0.027253534644842148,0.06996849924325943,0.03264503926038742,0.9961870908737183,0.0003000000142492354,
full_chain,seed00,3407328,-14.755880355834961,6.269999980926514,0.027305221185088158,0.046524543315172195,0.03137557953596115,0.9948450326919556,0.0003000000142492354,
full_chain,seed00,3415520,-15.173198699951172,5.71999979019165,0.02741982415318489,0.07350718230009079,0.033128123730421066,0.9911381602287292,0.0003000000142492354,
full_chain,seed00,3423712,-13.78551959991455,7.480000019073486,0.027362901717424393,0.05921417102217674,0.024870898574590683,0.9965837001800537,0.0003000000142492354,
full_chain,seed00,3431904,-13.601261138916016,7.699999809265137,0.027393534779548645,0.014163671061396599,0.03325076028704643,0.9982073307037354,0.0003000000142492354,
full_chain,seed00,3440096,-15.197914123535156,5.730000019073486,0.027304591611027718,0.04643571749329567,0.03132519870996475,0.9958721399307251,0.0003000000142492354,
full_chain,seed00,3448288,-14.290349006652832,6.820000171661377,0.027452457696199417,0.024445952847599983,0.03372286260128021,0.9981864094734192,0.0003000000142492354,
full_chain,seed00,3456480,-14.47580623626709,6.610000133514404,0.02769218571484089,0.02504396252334118,0.04064278304576874,0.9985252618789673,0.0003000000142492354,
full_chain,seed00,3464672,-14.843938827514648,6.159999847412109,0.028086094185709953,0.04633358120918274,0.02807517908513546,0.9966870546340942,0.0003000000142492354,
full_chain,seed00,3472864,-14.123485565185547,7.050000190734863,0.027887051925063133,0.04776950925588608,0.02879144996404648,0.9958770871162415,0.0003000000142492354,
full_chain,seed00,3481056,-13.859131813049316,7.380000114440918,0.027989089488983154,0.08027184754610062,0.030777808278799057,0.997448205947876,0.0003000000142492354,
full_chain,seed00,3489248,-14.80739688873291,6.159999847412109,0.02830813080072403,0.04178343340754509,0.031746625900268555,0.9972639083862305,0.0003000000142492354,
full_chain,seed00,3497440,-14.187199592590332,6.940000057220459,0.028128046542406082,0.051461149007081985,0.03181616961956024,0.9920349717140198,0.0003000000142492354,
full_chain,seed00,3505632,-14.359268188476562,6.829999923706055,0.028170399367809296,0.053703367710113525,0.031288620084524155,0.9978358149528503,0.0003000000142492354,
full_chain,seed00,3513824,-14.317798614501953,6.829999923706055,0.02810605615377426,0.04753444716334343,0.02859518490731716,0.995629608631134,0.0003000000142492354,
full_chain,seed00,3522016,-14.121688842773438,7.050000190734863,0.02792949229478836,0.03590214625000954,0.028999315574765205,0.9981753826141357,0.0003000000142492354,
full_chain,seed00,3530208,-14.152241706848145,7.050000190734863,0.02797786146402359,0.059844955801963806,0.02896306663751602,0.9928736090660095,0.0003000000142492354,
full_chain,seed00,3538400,-14.580294609069824,6.489999771118164,0.028094574809074402,0.02822609432041645,0.02918088436126709,0.9980250597000122,0.0003000000142492354,
full_chain,seed00,3546592,-14.242684364318848,6.940000057220459,0.028350140899419785,0.0756562128663063,0.03028920292854309,0.9959663152694702,0.0003000000142492354,
full_chain,seed00,3554784,-14.450674057006836,6.610000133514404,0.028318345546722412,0.034397222101688385,0.027501903474330902,0.9984424114227295,0.0003000000142492354,
full_chain,seed00,3562976,-14.460491180419922,6.610000133514404,0.028324836865067482,0.054943427443504333,0.026964861899614334,0.9943493604660034,0.0003000000142492354,
full_chain,seed00,3571168,-15.388547897338867,5.510000228881836,0.028568796813488007,0.03212228789925575,0.03542138263583183,0.9970740079879761,0.0003000000142492354,
full_chain,seed00,3579360,-14.996743202209473,5.949999809265137,0.028591617941856384,0.029317332431674004,0.025618795305490494,0.9980436563491821,0.0003000000142492354,
full_chain,seed00,3587552,-14.581068992614746,6.5,0.028659358620643616,0.042933154851198196,0.026655830442905426,0.9983208179473877,0.0003000000142492354,
full_chain,seed00,3595744,-14.467545509338379,6.610000133514404,0.02839186042547226,0.02178758941590786,0.03302058205008507,0.9983527064323425,0.0003000000142492354,
full_chain,seed00,3603936,-15.080333709716797,5.840000152587891,0.02841959521174431,0.04271356016397476,0.03463861346244812,0.9968278408050537,0.0003000000142492354,
full_chain,seed00,3612128,-14.41170597076416,6.71999979019165,0.028511861339211464,0.05341578274965286,0.027830038219690323,0.9956247806549072,0.0003000000142492354,
full_chain,seed00,3620320,-13.537141799926758,7.710000038146973,0.02855726331472397,0.0466882549226284,0.02863694168627262,0.9972442984580994,0.0003000000142492354,
full_chain,seed00,3628512,-13.852043151855469,7.380000114440918,0.028678134083747864,0.04386706277728081,0.03120492957532406,0.9973918795585632,0.0003000000142492354,
full_chain,seed00,3636704,-14.943265914916992,6.059999942779541,0.028704706579446793,0.030595194548368454,0.034878868609666824,0.9973515868186951,0.0003000000142492354,
full_chain,seed00,3644896,-15.353109359741211,5.510000228881836,0.028988612815737724,0.035546813160181046,0.032235514372587204,0.9979645609855652,0.0003000000142492354,
full_chain,seed00,3653088,-14.205711364746094,6.940000057220459,0.02852971851825714,0.04124140739440918,0.03175107389688492,0.9963655471801758,0.0003000000142492354,
full_chain,seed00,3661280,-14.636075973510742,6.389999866485596,0.028373807668685913,0.03858335316181183,0.03953934460878372,0.9980311989784241,0.0003000000142492354,
full_chain,seed00,3669472,-14.711942672729492,6.28000020980835,0.02837732620537281,0.032991666346788406,0.028629053384065628,0.998389720916748,0.0003000000142492354,
full_chain,seed00,3677664,-15.075471878051758,5.829999923706055,0.028636831790208817,0.021893752738833427,0.0328107625246048,0.9988674521446228,0.0003000000142492354,
full_chain,seed00,3685856,-14.167510032653809,6.929999828338623,0.028707830235362053,0.06181260943412781,0.035337019711732864,0.9966292977333069,0.0003000000142492354,
full_chain,seed00,3694048,-13.897429466247559,7.269999980926514,0.0289015993475914,0.038488999009132385,0.0348144993185997,0.9931364059448242,0.0003000000142492354,
full_chain,seed00,3702240,-13.688167572021484,7.489999771118164,0.029090670868754387,0.030543126165866852,0.039164572954177856,0.9982305765151978,0.0003000000142492354,
full_chain,seed00,3710432,-14.643107414245605,6.389999866485596,0.02915624901652336,0.031651780009269714,0.03283555433154106,0.996963620185852,0.0003000000142492354,
full_chain,seed00,3718624,-13.272758483886719,8.039999961853027,0.029480718076229095,0.024660838767886162,0.026972897350788116,0.9982685446739197,0.0003000000142492354,
full_chain,seed00,3726816,-15.30761432647705,5.619999885559082,0.029914554208517075,0.06188427284359932,0.03829507157206535,0.9962831735610962,0.0003000000142492354,
full_chain,seed00,3735008,-15.214137077331543,5.730000019073486,0.03004152700304985,0.033128898590803146,0.03042430803179741,0.9969031810760498,0.0003000000142492354,
full_chain,seed00,3743200,-14.94471549987793,6.050000190734863,0.0303360465914011,0.039645448327064514,0.02646920457482338,0.9973192811012268,0.0003000000142492354,
full_chain,seed00,3751392,-14.729785919189453,6.28000020980835,0.030491534620523453,0.047010283917188644,0.028305519372224808,0.9956063628196716,0.0003000000142492354,
full_chain,seed00,3759584,-14.916518211364746,6.050000190734863,0.03072529099881649,0.056321851909160614,0.03298131749033928,0.9959003329277039,0.0003000000142492354,
full_chain,seed00,3767776,-14.698836326599121,6.28000020980835,0.030523639172315598,0.02613130956888199,0.02294009178876877,0.9950650930404663,0.0003000000142492354,
full_chain,seed00,3775968,-14.517186164855957,6.5,0.03036452829837799,0.03746223449707031,0.037922464311122894,0.996300458908081,0.0003000000142492354,
full_chain,seed00,3784160,-14.578968048095703,6.5,0.03047921508550644,0.034951671957969666,0.03765251114964485,0.9977045655250549,0.0003000000142492354,
full_chain,seed00,3792352,-14.917442321777344,6.059999942779541,0.030471941456198692,0.051121849566698074,0.03847476840019226,0.9971685409545898,0.0003000000142492354,
full_chain,seed00,3800544,-14.352082252502441,6.710000038146973,0.03038785420358181,0.02057528868317604,0.031216152012348175,0.9985102415084839,0.0003000000142492354,
full_chain,seed00,3808736,-14.277787208557129,6.829999923706055,0.030617810785770416,0.03832612559199333,0.03890372812747955,0.9966391324996948,0.0003000000142492354,
full_chain,seed00,3816928,-14.11105728149414,7.050000190734863,0.030461177229881287,0.028496790677309036,0.03273724392056465,0.9982119202613831,0.0003000000142492354,
full_chain,seed00,3825120,-14.249141693115234,6.829999923706055,0.030379436910152435,0.03837420418858528,0.02589023858308792,0.9969831705093384,0.0003000000142492354,
full_chain,seed00,3833312,-14.853375434875488,6.159999847412109,0.030408229678869247,0.05381224304437637,0.03182246908545494,0.9933141469955444,0.0003000000142492354,
full_chain,seed00,3841504,-15.051807403564453,5.840000152587891,0.030154094099998474,0.07234608381986618,0.03391145169734955,0.9971166253089905,0.0003000000142492354,
full_chain,seed00,3849696,-13.998297691345215,7.159999847412109,0.03066132217645645,0.017526067793369293,0.022216621786355972,0.9969722628593445,0.0003000000142492354,
full_chain,seed00,3857888,-14.802356719970703,6.170000076293945,0.030919183045625687,0.04697812721133232,0.028045648708939552,0.9948686957359314,0.0003000000142492354,
full_chain,seed00,3866080,-15.125587463378906,5.840000152587891,0.030656732618808746,0.02576654590666294,0.02510545402765274,0.9990442991256714,0.0003000000142492354,
full_chain,seed00,3874272,-14.726161003112793,6.28000020980835,0.030219275504350662,0.05763411149382591,0.02798904851078987,0.9961177110671997,0.0003000000142492354,
full_chain,seed00,3882464,-14.16588306427002,6.940000057220459,0.03044329211115837,0.02933252789080143,0.029128553345799446,0.9964019060134888,0.0003000000142492354,
